,WT dice,WT jaccard,TC dice,TC jaccard,ET dice,ET jaccard
492,1.0,1.0,1.0,1.0,1.0,1.0
493,1.0,1.0,1.0,1.0,1.0,1.0
494,1.0,1.0,1.0,1.0,1.0,1.0
495,1.0,1.0,1.0,1.0,1.0,1.0
496,0.8796758692170923,0.7851976450799352,0.8843237281126431,0.7926347009392505,0.7597345132745575,0.6125579735998529
497,0.9646607767962161,0.9317340202865994,0.9259864580903572,0.8621739130435382,0.882239912160582,0.7892927308448972
498,1.0,1.0,1.0,1.0,1.0,1.0
499,1.0,1.0,1.0,1.0,1.0,1.0
500,0.9040715996471701,0.8249367379802565,0.8248494800221675,0.7019096413601761,0.9509516837485359,0.9064898813678252
501,0.9111453518238315,0.8367924528303426,0.861689106488372,0.7569892473123505,0.7889610389626623,0.6514745308320335
502,1.612903225806452e-11,1.6129032257804374e-11,4.761904761904762e-11,4.761904761678005e-11,8.333333333333334e-11,8.333333332638889e-11
503,0.953786595693443,0.9116558741906051,0.9244712990966767,0.8595505617985418,0.6974789916008403,0.5354838709707389
504,0.9497568881690978,0.9043209876544194,0.7793548387109678,0.6384778012692632,0.8241758241776557,0.700934579440184
505,0.7763519706695692,0.6344569288392251,0.8712871287135313,0.7719298245616703,0.823045267490535,0.6993006993011198
506,1.0,1.0,1.0,1.0,1.0,1.0
507,0.6166007905177865,0.4457142857174531,1.0,1.0,1.0,1.0
508,0.947855340622512,0.9008792965627762,0.9520426287750148,0.9084745762712899,0.7841409691637298,0.6449275362323129
509,1.0,1.0,1.0,1.0,1.0,1.0
510,0.9388888888891975,0.8848167539267686,0.9416342412464331,0.8897058823532115,0.9001367989069767,0.8184079601994567
511,0.8917220326810918,0.8046014257939713,0.8134615384625,0.6855753646682567,0.569587628867268,0.39819819819928254
512,0.738831615121134,0.5858310626708639,1.0,1.0,1.0,1.0
513,0.7964188400159595,0.6617076326004776,0.8620689655197044,0.7575757575768071,0.7194244604352518,0.5617977528114506
514,1.0,1.0,1.0,1.0,1.0,1.0
515,1.0,1.0,1.0,1.0,1.0,1.0
516,0.8536858615283441,0.7447224394058856,0.44621513944621516,0.2871794871831427,0.4895833333385417,0.3241379310391439
517,0.9711994166971382,0.9440113394755592,0.8702460850114094,0.7702970297030612,0.8463251670381403,0.7335907335908621
518,1.0,1.0,1.0,1.0,1.0,1.0
519,1.0,1.0,1.0,1.0,1.0,1.0
520,1.0,1.0,1.0,1.0,1.0,1.0
521,1.0,1.0,1.0,1.0,1.0,1.0
522,0.627240143369773,0.45691906005269195,0.5692599620512334,0.3978779840864778,0.5190839694681934,0.3505154639197577
523,0.08163265308163266,0.04255319150973291,1.0,1.0,1.0,1.0
524,0.9532347952510298,0.9106481481481895,0.9253974724830819,0.8611532625190734,0.7028539451600447,0.5418464193274013
525,0.9131968948486239,0.840259740259844,1.0,1.0,1.0,1.0
526,0.3680981595153374,0.22556390978025895,1.0,1.0,1.0,1.0
527,1.0,1.0,1.0,1.0,1.0,1.0
528,0.9124936772889479,0.8390697674418978,0.7585946354367208,0.6110772976265301,0.8599269183928137,0.7542735042737668
529,0.857657657657915,0.7507886435332354,0.8749401054149497,0.7776831345828129,0.7040094339628538,0.5432211101005067
530,0.8875236294900756,0.7977909940528481,0.43157894737368424,0.275167785239764,0.5060240963975903,0.33870967743002084
531,0.9646076060674874,0.9316348195329377,0.9731389102075978,0.9476831091181258,0.9038984587493201,0.8246484698099051
